Key,Value
4177,一瓶聖水[/end]
4179,與新任帝國戰鬥法師練習毀滅法術[/end]
4180,與當地神殿祭司完善你的治療法術[/end]
4181,研習並練習變化學院的法術[/end]
4182,以奇術儀式強化感官之力[/end]
4183,研習異界之力，並學習運用其力量[/end]
4190,一面小圓盾[/end]
4191,一顆珍珠[/end]
4192,一枚護符[/end]
4193,一把武士刀[/end]
4194,一件胸甲[/end]
4195,一把精靈連枷[/end]
4196,一套盔甲[/end]
4200,"短刀兵器[/record]
短刃功夫[/record]
匕首戰鬥[/end]"
4201,"武術[/record]
徒手[/record]
拳擊[/end]"
4202,"斧戰[/record]
短斧兵器[/end]"
4203,"棍戰[/record]
棍戰[/record]
鈍器[/record]
杖戰[/end]"
4204,箭術[/end]
4205,"長刃[/record]
劍術[/record]
使劍[/end]"
4206,"毀滅[/record]
荒蕪[/record]
消滅[/end]"
4207,"治療[/record]
回春[/record]
恢復[/end]"
4208,"幻術[/record]
手法[/record]
欺騙[/end]"
4209,"變化[/record]
轉變[/record]
波動[/end]"
4210,"奇術[/record]
審美[/record]
感官[/end]"
4211,"神秘[/record]
隱秘[/record]
詭異[/end]"
4212,"宗教狂熱者[/record]
瘋狂祭司[/record]
宗教狂徒[/end]"
4213,"惡毒巫師[/record]
狂熱術士[/end]"
4214,"被誤導的農民[/record]
愚昧農民[/record]
半傻農夫[/end]"
4215,"腐敗騎士[/record]
壓迫的戰士[/record]
狂戰士士兵[/end]"
4216,"一點額外金幣[/record]
一百枚金幣[/end]"
4217,"一本迷人的書[/record]
一本引人入勝的書[/end]"
4218,"一件皮革胸甲[/record]
一點舊盔甲[/end]"
4219,"配得上貴族的衣裳[/record]
非常精美的衣裳[/end]"
4220,"一些聖水[/record]
一瓶聖水[/end]"
4221,"魔法研習[/record]
研習魔法[/end]"
4222,"武器研習[/record]
研習武器[/end]"
4223,"攀附上流[/record]
交際應酬[/record]
社交[/end]"
4224,"逛貧民區[/record]
都市冒險[/end]"
4225,"雜技[/record]
練習雜技[/record]
翻滾[/end]"
4226,"經濟學[/record]
砍價[/record]
研習經濟學[/end]"
4227,"完善偽裝[/record]
製作偽裝[/record]
化妝、戲服[/end]"
4228,游泳[/end]
4229,"對打[/record]
拳擊[/end]"
4230,把東西炸開[/end]
4231,醫治病人[/end]
4232,製造幻象[/end]
4233,"轉變物體[/record]
質變[/end]"
4234,"行神蹟[/record]
看見此現實之外[/end]"
4235,探索未知[/end]
4236,"匕首[/record]
短刀[/record]
短劍[/end]"
4237,"拳擊[/record]
對打[/record]
打鬥[/end]"
4238,"戰斧[/record]
戰用斧[/record]
斧[/end]"
4239,"連枷[/record]
釘頭錘[/record]
戰錘[/record]
法杖[/end]"
4240,"箭術[/record]
長弓[/record]
短弓[/end]"
4241,"闊劍[/record]
軍刀[/record]
武士刀[/record]
雙手闊劍[/end]"
4242,火花法術[/end]
4243,魔力海綿法術[/end]
4244,光明法術[/end]
4245,改變魔力法術[/end]
4246,偵測敵人道法術[/end]
4247,驅散魔力法術[/end]
4250,治療你其他法術造成的傷害[/end]
4251,隱形以躲避父母[/end]
4252,以更微妙的方式改變現實的織體[/end]
4253,磨利你自然與非自然的感官[/end]
4254,感知其他世界更微妙的能量[/end]
4255,你也嫉妒他帝國國庫的黃金[/end]
4256,但你憐憫薩恩，因為他必須隱姓埋名行動[/end]
4257,你也嫉妒薩恩那驚人的知識[/end]
4258,在你看來通往權力的路很少有樂趣[/end]
4259,你暗自覺得薩恩和他的殘忍令人作嘔[/end]
4260,學習如何對貴族說他們想聽的話[/end]
4261,學習如何對帝都當地人說狠話[/end]
4262,為防禦而鍛鍊或練習雜技技巧[/end]
4263,與帝都商人交談砍價[/end]
4264,為情報與娛樂冒充某些貴族[/end]
4265,在卡勒登河混濁的黑水裡游泳[/end]
4266,與下班的帝國衛隊成員對打[/end]
4300,"施放攻擊法術[/record]
毀滅學派[/end]"
4301,施放火花法術[/end]
4302,"施放恢復法術[/record]
恢復學派[/end]"
4303,施放輕度治療法術[/end]
4304,"施放幻術法術[/record]
幻術學派[/end]"
4305,使自己隱形[/end]
4306,"施放變化法術[/record]
變化學派[/end]"
4307,從幾乎任何高度落下[/end]
4308,"施放奇術法術[/record]
奇術學派[/end]"
4309,強化你天生的感官[/end]
4310,"施放神秘法術[/record]
神秘學派[/end]"
4311,操控奧術之力[/end]
4400,"閃避技巧[/record]
防禦戰鬥技巧[/end]"
4401,"無聲移動的技藝[/record]
潛行移動的技能[/end]"
4402,"巧妙背刺的技巧[/record]
刺向活目標的背[/end]"
4403,"偽裝的無數用途[/record]
化妝、戲服與其他偽裝[/end]"
4404,"開鎖技能[/record]
用他各式撬鎖器與鎖[/end]"
4405,"扒竊技巧[/record]
讓每個口袋都可觸及的方法[/end]"
4406,"磨練攀牆能力[/record]
攀爬各式牆壁的方法[/end]"
4407,"古老的暗殺技藝[/record]
使任何一擊致命的方法[/end]"
4408,"提升你的速度[/record]
讓自己跑得更快[/end]"
4409,"練習跳得又高又遠[/record]
發展你的跳躍能力[/end]"
4410,毀滅的[/end]
4411,恢復的[/end]
4412,幻術的[/end]
4413,千變的[/end]
4414,奇術的[/end]
4415,神秘的[/end]
4416,短刃[/end]
4417,徒手[/end]
4418,斧戰[/end]
4419,鈍器[/end]
4420,"弓箭[/record]
箭術[/end]"
4421,跳躍[/end]
4422,游泳[/end]
4423,賽跑[/end]
4424,打鬥[/end]
4425,攀爬[/end]
4426,林地來的野精靈[/end]
4427,鬧鬼谷地來的妖精[/end]
4428,島上來的野鷹身女妖[/end]
4429,附近山上來的巨人[/end]
4430,與巨龍有親緣的小龍[/end]
4431,附近湖裡害羞的寧芙[/end]
4432,來自湮滅位面的迪德拉[/end]
4433,林地來的奇異樹精[/end]
4434,半人半馬的半人馬[/end]
4435,湮滅裡淘氣的小惡魔[/end]
4436,毀滅[/end]
4437,治療[/end]
4438,幻術[/end]
4439,變化[/end]
4440,奇術[/end]
4441,神秘[/end]
4442,祭司[/end]
4443,"巫師[/record]
術士[/end]"
4444,"革命者[/record]
無政府主義者[/end]"
4445,"軍閥[/record]
強盜領主[/end]"
4446,刺客[/end]
4450,跳得高[/end]
4451,跑得快[/end]
4452,打得陰[/end]
4453,什麼都爬[/end]
4454,用匕首打[/end]
4455,"拳擊[/record]
踢打與拳擊[/end]"
4456,用斧打[/end]
4457,用棍[/end]
4458,射箭[/end]
4459,"劍術[/record]
用刃戰鬥[/end]"
4500,醫術[/end]
4501,"禮儀[/record]
規矩[/record]
禮節[/record]
好體統[/end]"
4502,"威嚇[/record]
街頭之道[/record]
欺凌[/end]"
4503,"砍價[/record]
談判[/record]
講價[/end]"
4504,刀戰[/end]
4505,"賽跑[/record]
奔跑[/end]"
4506,"潛行[/record]
隱蔽[/end]"
4507,"攀爬[/record]
爬牆[/end]"
4508,游泳[/end]
4509,"拳鬥[/record]
拳擊[/record]
鬥毆[/end]"
4510,"宮殿[/record]
城堡[/record]
宅邸[/end]"
4511,"侍從[/record]
小兔崽子[/record]
貴族[/end]"
4512,"短劍[/record]
精美的刃[/end]"
4513,法師公會[/end]
4514,"學徒[/record]
學生[/record]
新手[/record]
學者[/end]"
4515,書[/end]
4516,"神殿[/record]
詠唱堂[/record]
修道院[/record]
大修道院[/end]"
4517,"門徒[/record]
初修士[/end]"
4518,一瓶聖水[/end]
4519,"學院[/record]
學校[/record]
訓練場[/end]"
4520,"學生[/record]
小兔崽子[/record]
侍從[/end]"
4521,"匕首與短刀[/record]
短刀與匕首[/record]
各式刃器[/end]"
4522,"鎖[/record]
鎖與撬鎖器[/end]"
4523,"扒口袋[/record]
扒竊[/end]"
4524,"隱蔽[/record]
藏在陰影裡[/record]
閃避[/record]
詭計[/end]"
4525,"閃避[/record]
閃避[/end]"
4526,"攀爬[/record]
攀爬[/record]
爬牆[/end]"
4527,"背刺[/record]
陰招[/record]
陰險打鬥[/end]"
4528,"一袋裝滿金幣的袋子[/record]
一袋 200 枚金幣[/record]
裝滿金幣的錢袋[/end]"
4529,"一把烏木匕首[/record]
一把烏木打造的匕首[/end]"
4530,"一本極美妙的書[/record]
一本有見地的書[/record]
一本迷人的典籍[/end]"
4531,"一顆極美的紅寶石[/record]
一顆精緻的紅寶石[/end]"
4532,"一根銀鑄法杖[/record]
一根閃亮的銀杖[/end]"
4533,"一瓶聖水[/record]
一瓶聖水[/end]"
4534,"闖進某個商人的房子[/record]
看看這一帶有什麼好撈[/record]
看看當地人有沒有鎖窗[/end]"
4535,"揍幾個看起來有錢的當地人[/record]
把一個闊佬誘進附近巷子[/end]"
4536,"看看當地人口袋裡有什麼[/record]
看看當地口袋能提供什麼[/record]
做一點扒竊練習[/end]"
4537,"讓一些當地人與財物分手[/record]
看看當地民眾有多蠢[/record]
為錢散播一點錯誤資訊[/end]"
4538,"看看有什麼走私機會[/record]
賣幾件黑市貨圖利[/record]
看看商人想要卻得不到什麼[/end]"
4539,"查看當地銀行的保全[/record]
開始研究當地銀行的布局[/record]
開始若無其事地打聽當地銀行[/end]"
4550,閃避[/end]
4551,潛行[/end]
4552,背刺[/end]
4553,偽裝自己[/end]
4554,開鎖[/end]
4555,扒口袋[/end]
4556,"攀爬[/record]
爬牆[/end]"
4557,致命一擊[/end]
4558,"跑[/record]
跑得快[/end]"
4559,"跳[/record]
跳得高[/end]"
4560,你決定除了金幣什麼都不重要[/end]
4561,你意識到自己前方有偉大的命運[/end]
4562,你開始訓練心智以容納偉大的知識[/end]
4563,你培養了幽默感與玩樂之心[/end]
4564,你發展出一套榮譽體系，賦予生命意義[/end]
4565,非法侵入。還有偷竊[/end]
4566,為金幣揍幾個闊佬[/end]
4567,在村子裡扒竊[/end]
4568,騙幾個傻瓜的金幣[/end]
4569,把一些埃格羅塔特走私進村子[/end]
4570,在銀行做一筆非法提款[/end]
4650,"一位祭司[/record]
一位神職人員[/end]"
4651,"祭司[/record]
神職人員[/end]"
4652,"一位巫師[/record]
一位法師[/end]"
4653,法師[/end]
4654,"一位騎士[/record]
一位貴族[/end]"
4655,"貴族[/record]
領主[/record]
紳士[/end]"
4656,"一位商人[/record]
一位投機者[/record]
一位金融家[/end]"
4657,商人[/end]
4700,"商人[/record]
立法者[/record]
政客[/end]"
4701,"把細劍刺進他的心[/record]
用匕首割開他的喉[/end]"
4702,"用另一隻手扭斷他的脖子[/record]
就地勒死他[/end]"
4703,"把斧頭埋進他的胸膛[/record]
用斧把他砍成碎片[/end]"
4704,"用釘頭錘砸碎他的頭骨[/record]
用連枷把他打死[/end]"
4705,把箭射穿他的頭骨[/end]
4706,"用順手的武士刀剖開他[/record]
用雙手闊劍砍下他的頭[/end]"
4707,"在靈性上[/record]
在世俗上[/end]"
4708,"以魔法[/record]
以神秘之道[/end]"
4709,"在社交上[/record]
在武事上[/record]
在軍事上[/end]"
4710,"在政治上[/record]
在經濟上[/end]"
4711,"眾神的報應[/record]
對所有異端的審判[/end]"
4712,"召喚迪德拉[/record]
編織一場大災[/end]"
4713,"公開內戰爆發[/record]
同盟的毀滅[/record]
軍閥農奴的叛亂[/end]"
4714,"一場使經濟癱瘓的戰爭[/record]
額外的政治陰謀[/end]"
4750,游泳[/end]
4751,"治療簡單傷口[/record]
治療你自己[/record]
不用魔法治療[/end]"
4752,"表現迷人[/record]
微笑取勝[/record]
遵守禮儀[/end]"
4753,"堅持己見[/record]
博得尊重[/end]"
4754,"與捕獸人砍價[/record]
自訂價錢[/end]"
4755,阿凱[/end]
4756,諾托戈[/end]
4757,瑪拉[/end]
4758,埃芬[/end]
4759,朱利安諾斯[/end]
4760,阿卡托什[/end]
4761,盜匪之神[/end]
4762,與野精靈交談[/end]
4763,與妖精溝通[/end]
4764,說鷹身女妖的話[/end]
4765,與巨人交談[/end]
4766,跟龍說上幾句（一點點！）[/end]
4767,與寧芙略通言語[/end]
4768,說一些迪德拉語[/end]
4769,與樹精交談[/end]
4770,與半人馬交談[/end]
4771,跟小惡魔說上幾句（一點點！）[/end]
4773,弓[/end]
4900,"遞給你一把匕首[/record]
丟給你一把短刀[/end]"
4901,向你鞠躬[/end]
4902,"把他的斧給你[/record]
遞給你一把斧[/end]"
4903,"給你一把釘頭錘[/record]
遞給你一把釘頭錘[/end]"
4904,從你手上拿走弓。[/end]
4905,"遞給你一把劍[/record]
給你一把刃[/end]"
5100,"你的房間還租了 %dwr 小時。[/center]
你還要再租幾天？[/center]
[/input] [/center]
[/end]"
5101,"心之日快樂，%ra。依傳統，你[/center]
今天有免費房間。若想租更久，[/center]
請明天再來。[/center]
[/end]"
5102,"日安，%ra。你需要房間[/center]
幾天？[/center]
[/input] [/center]
[/end]"
5221,"你和訓練師練習了 3 小時。訓練師[/center]
告訴你反思所學，[/center]
看看能否好好派上用場。[/center]
[/end]"
5225,"好啦小鬼，聽著，我不會[/center]
再說一遍。既然你現在是我們的人，[/center]
只是個 %lev，但還是，[/center]
我會告訴你當地有個地城[/center]
你或許能用來補補庫存。[/center]
讓我在你地圖上標。就是那，[/center]
%dng。別說[/center]
我從沒為你做過什麼。[/center]
[/record]

"
5226,"恭喜，小鬼，你現在可以自稱[/center]
盜賊公會的 %lev 了。[/center]
我們現在是你的官方銷贓人，[/center]
如果你要的話。我們這兒有個老鼠[/center]
會買你的贓貨，還用別人撈來的貨[/center]
給你真正的折扣。我說，[/center]
這讓日子好過一點。[/center]
[/end]"
5227,"幹得好，好手。我們覺得你準備好當[/center]
盜賊公會正式的 %lev 了。[/center]
從現在起，若想知道最新消息，[/center]
去跟我們的間諜頭目談。[/center]
我們到處都有耳朵，現在你是[/center]
%lev，你也有了。[/center]
[/end]"
5228,"聽著，%pcf，我想你會有興趣聽聽[/center]
%reg 這兒一個叫 %dng 的小坑。[/center]
還沒被動過的寶庫，就等著被拆光。[/center]
讓我在你地圖上標。畢竟，[/center]
作為盜賊公會最新的 %lev，[/center]
你得把收入維持住，對吧，%pcf？[/center]
[/end]"
5229,"盜賊公會又給你升了，[/center]
%pcf，你怎麼想？[/center]
現在你是 %lev，[/center]
該讓你看看我自己最愛的[/center]
秘密寶坑了。地圖上就是這兒。[/center]
他們叫它 %dng。[/center]
恭喜升職，小鬼，[/center]
好好享受戰利品。[/center]
[/end]"
5230,"請容我第一個毫不保留地恭喜你[/center]
在法師公會這滑溜階級裡光榮晉升。[/center]
現在你已達到 %lev，[/center]
可以使用公會圖書館。我還記得[/center]
自己第一次被認為配得這榮譽。[/center]
我的眼睛三整天沒離開印刷頁。[/center]
我的建議是盡快善用這機會。[/center]
再次，幹得漂亮，%pcf。[/center]
[/end]"
5231,"法師公會毫不猶豫地決定[/center]
將你在公會的地位與階級提升為[/center]
%lev。你現在有幸使用公會檔案——[/center]
%reg 最大的魔法秘典收藏。[/center]
幾乎所有物品都可購買，我們的保管人[/center]
永遠在尋找新物品，並為此提供慷慨報酬。[/center]
希望你覺得這榮譽有用。再次，[/center]
我恭敬地獻上恭喜。[/center]
[/end]"
5232,"%pcn，大法師已批准你晉升為[/center]
法師公會的 %lev。作為[/center]
%lev，你從此有權依需要使用公會的附魔。[/center]
我們的法匠會榮幸協助你為任何想要的物品附魔。[/center]
若我可以大膽一點，向你個人恭喜，[/center]
%lev %pcn。[/center]
[/end]"
